id,v_type,k,v
3804514664,<type 'str'>,office,it
3804522072,<type 'str'>,level,"0,1,2"
3804522072,<type 'str'>,name,Regal India Tours & Travels Pvt Ltd.
3804522072,<type 'str'>,shop,travel_agency
3804880032,<type 'str'>,highway,bus_stop
3804880032,<type 'str'>,name,Silk Board Junction
3804880034,<type 'str'>,name,HSR Flyover
3804900298,<type 'str'>,traffic_calming,bump
3804943926,<type 'str'>,highway,bus_stop
3804943926,<type 'str'>,name,Silk Board
3805003790,<type 'str'>,highway,traffic_signals
3805175422,<type 'str'>,name,Office of the Principal Controller of Defence Accounts
3805175422,<type 'str'>,office,government
3805424764,<type 'str'>,barrier,gate
3805424767,<type 'str'>,barrier,gate
3805426547,<type 'str'>,amenity,post_office
3805426547,<type 'str'>,name,Professional Couriers
3805426547,<type 'str'>,operator,Professional Couriers
3805428941,<type 'str'>,level,0
3805428941,<type 'str'>,name,ActionAid
3805428941,<type 'str'>,office,ngo
3805440420,<type 'str'>,name,NICE;Nandi Infrastructure Corridor Enterprises Limited
3805440420,<type 'str'>,office,estate_agent
3805440421,<type 'str'>,level,-1
3805440421,<type 'str'>,name,Indian Cartoon Gallery
3805440421,<type 'str'>,shop,art
3805440422,<type 'str'>,amenity,bureau_de_change
3805440422,<type 'str'>,name,Forxchange
3805493605,<type 'str'>,level,1
3805493605,<type 'str'>,name,Aluminium Association of India
3805493605,<type 'str'>,office,association
3805493606,<type 'str'>,amenity,bank
3805493606,<type 'str'>,atm,no
3805493606,<type 'str'>,level,4
3805493606,<type 'str'>,name,EXIM Bank;Export-Import Bank of India
3805499875,<type 'str'>,amenity,bank
3805499875,<type 'str'>,atm,no
3805499875,<type 'str'>,level,3
3805499875,<type 'str'>,name,Canara Bank Overseas Branch
3805499876,<type 'str'>,level,3
3805499876,<type 'str'>,name,The Peerless General Finance & Investment Co Ltd.
3805499876,<type 'str'>,office,financial
3805505909,<type 'str'>,level,2
3805505909,<type 'str'>,name,Daikin Airconditioning India Pvt Ltd
3805505909,<type 'str'>,office,company
3805505910,<type 'str'>,level,2
3805505910,<type 'str'>,name,KAP India Projects & Constructions Ltd
3805505910,<type 'str'>,office,estate_agent
3805505911,<type 'str'>,level,2
3805505911,<type 'str'>,name,Styrolution ABS (India) Pvt Ltd
3805505911,<type 'str'>,office,company
3805531457,<type 'str'>,level,0
3805531457,<type 'str'>,name,VIP Outlet
3805531457,<type 'str'>,shop,bag
3805531458,<type 'str'>,level,1
3805531458,<type 'str'>,name,Jawed Habib Hair & Beauty
3805531458,<type 'str'>,shop,hairdresser
3805531459,<type 'str'>,level,3
3805531459,<type 'str'>,name,Veta Spoken English Center
3805531459,<type 'str'>,office,educational_institution
3805617087,<type 'str'>,name,Lotto
3805617087,<type 'str'>,shop,shoes
3805617088,<type 'str'>,level,"0,_-1"
3805617088,<type 'str'>,name,Fila
3805617088,<type 'str'>,shop,shoes
3805617089,<type 'str'>,name,Levi's
3805617089,<type 'str'>,shop,clothes
3805644662,<type 'str'>,level,-1
3805644662,<type 'str'>,name,Puma
3805644662,<type 'str'>,shop,shoes
3805644663,<type 'str'>,name,Pepe Jeans
3805644663,<type 'str'>,shop,clothes
3805644664,<type 'str'>,level,0
3805644664,<type 'str'>,name,Proline
3805644664,<type 'str'>,shop,clothes
3805644665,<type 'str'>,level,0
3805644665,<type 'str'>,name,Gini & Jony Factory Outlet
3805644665,<type 'str'>,shop,clothes
3805644667,<type 'str'>,level,0
3805644667,<type 'str'>,name,Adidas
3805644667,<type 'str'>,shop,shoes
3805644668,<type 'str'>,level,0
3805644668,<type 'str'>,name,Identiti Factory Outlet
3805644668,<type 'str'>,shop,clothes
3805644669,<type 'str'>,level,0
3805644669,<type 'str'>,name,Nike
3805644669,<type 'str'>,shop,shoes
3805653772,<type 'str'>,level,-1
3805653772,<type 'str'>,name,Feet World
3805653772,<type 'str'>,shop,shoes
3805655110,<type 'str'>,level,0
3805655110,<type 'str'>,name,Manyavar
3805655110,<type 'str'>,shop,clothes
3805655111,<type 'str'>,level,0
3805655111,<type 'str'>,name,Peter England
3805655111,<type 'str'>,shop,clothes
3805655918,<type 'str'>,level,"0,1"
3805655918,<type 'str'>,name,Woodland Factory Outlet
3805655918,<type 'str'>,shop,shoes
3805657012,<type 'str'>,level,1
3805657012,<type 'str'>,name,Park Avenue
3805657012,<type 'str'>,shop,clothes
3806218133,<type 'str'>,highway,traffic_signals
3806225289,<type 'str'>,level,0
3806225289,<type 'str'>,name,HAL Officers' Guild
3806225289,<type 'str'>,office,association
3806227950,<type 'str'>,level,2
3806227950,<type 'str'>,name,Dream Zone
3806227950,<type 'str'>,office,yes
3806228835,<type 'str'>,amenity,taxi
3806228835,<type 'str'>,motorcar,no
3806228835,<type 'str'>,name,Auto Stand
3806228835,<type 'str'>,rikshaw,yes
3806232205,<type 'str'>,amenity,restaurant
3806232205,<type 'str'>,cuisine,North_Indian
3806232205,<type 'str'>,level,0
3806232205,<type 'str'>,name,Punjabi Tadka
3806272639,<type 'str'>,level,"0,3,4"
3806272639,<type 'str'>,name,Tayana Software Solutions Pvt Ltd.
3806272639,<type 'str'>,office,it
3806275944,<type 'str'>,level,6
3806275944,<type 'str'>,name,ELP;Economic Laws Practices
3806275944,<type 'str'>,office,lawyer
3806275945,<type 'str'>,level,5
3806275945,<type 'str'>,name,Jupiter Capital Pvt Ltd.
3806275945,<type 'str'>,office,company
3806275946,<type 'str'>,level,5
3806275946,<type 'str'>,name,Hindustan Infrastructure Projects & Engineering Pvt Ltd
3806275946,<type 'str'>,office,company
3806283876,<type 'str'>,amenity,pharmacy
3806283876,<type 'str'>,level,0
3806283876,<type 'str'>,name,Deepika Pharma and General Stores
3806283877,<type 'str'>,level,1
3806283877,<type 'str'>,name,Share Khan
3806283877,<type 'str'>,office,company
3806289667,<type 'str'>,level,"1,2"
3806289667,<type 'str'>,name,Blak
3806289667,<type 'str'>,shop,clothes
3806289668,<type 'str'>,level,0
3806289668,<type 'str'>,name,Woodlands
3806289668,<type 'str'>,shop,shoes
3806289669,<type 'str'>,level,-1
3806289669,<type 'str'>,name,Lacoste Outlet
3806289669,<type 'str'>,shop,clothes
3806354488,<type 'str'>,amenity,parking
3806354489,<type 'str'>,amenity,parking
3806354858,<type 'str'>,level,0
3806354858,<type 'str'>,name,Car Shringar
3806354858,<type 'str'>,shop,car_parts
3806442336,<type 'str'>,craft,photographic_laboratory
3806442336,<type 'str'>,level,0
3806442336,<type 'str'>,name,RS Digital Color labs
3806451154,<type 'str'>,amenity,bar;pub;restaurant
3806451154,<type 'str'>,level,0
3806451154,<type 'str'>,name,Shri Sarathi Restaurant and Bar
3806453016,<type 'str'>,name,Aiswarya Store
3806453016,<type 'str'>,shop,grocery
3806455459,<type 'str'>,barrier,gate
3806988604,<type 'str'>,amenity,post_office
3806988604,<type 'str'>,level,0
3806988604,<type 'str'>,name,DTDC Couriers
3806988604,<type 'str'>,operator,DTDC
3807017019,<type 'str'>,healthcare:speciality,pathology
3807017019,<type 'str'>,level,0
3807017019,<type 'str'>,name,Dr. Pal's Path Lab
3808139771,<type 'str'>,artwork_type,statue
3808139771,<type 'str'>,name,Rev. Ferdinand Kittel
3808139771,<type 'str'>,tourism,artwork
3808141555,<type 'str'>,amenity,place_of_worship
3808141555,<type 'str'>,level,0
3808141555,<type 'str'>,name,Shri Maha Muneeshwara Temple
3808141555,<type 'str'>,religion,hindu
3808141556,<type 'str'>,level,0
3808141556,<type 'str'>,name,Army Recruiting Zone Headquarters
3808141556,<type 'str'>,office,government
3808148475,<type 'str'>,level,1
3808148475,<type 'str'>,name,The Oriental Insurance Co Ltd
3808148475,<type 'str'>,office,insurance
3808148476,<type 'str'>,level,3
3808148476,<type 'str'>,name,GIC Housing Finance Ltd.
3808148476,<type 'str'>,shop,money_lender
3808148477,<type 'str'>,level,3
3808148477,<type 'str'>,name,Juki Singapore Pte Ltd
3808148477,<type 'str'>,office,company
3808148478,<type 'str'>,level,6
3808148478,<type 'str'>,name,UNI Controls
3808148478,<type 'str'>,office,company
3808148479,<type 'str'>,level,6
3808148479,<type 'str'>,name,Consilient Technologies Pvt Ltd.
3808148479,<type 'str'>,office,it
3808148480,<type 'str'>,level,5
3808148480,<type 'str'>,name,Convergeon
3808148480,<type 'str'>,office,it
3808148481,<type 'str'>,name,Encore Software Ltd
3808148481,<type 'str'>,office,it
3808148482,<type 'str'>,level,2
3808148482,<type 'str'>,name,Tapovan Builders
3808148482,<type 'str'>,office,estate_agent
3808148853,<type 'str'>,barrier,gate
3808148854,<type 'str'>,barrier,gate
3808148855,<type 'str'>,amenity,bank
3808148855,<type 'str'>,level,0
3808148855,<type 'str'>,name,State Bank of Mysore
3808163238,<type 'str'>,amenity,restaurant
3808163238,<type 'str'>,cuisine,chinese
3808163238,<type 'str'>,level,0
3808163238,<type 'str'>,name,Chung Wah
3808166496,<type 'str'>,amenity,bank
3808166496,<type 'str'>,name,Dena Bank
3808166497,<type 'str'>,amenity,restaurant
3808166497,<type 'str'>,cuisine,andhra
3808166497,<type 'str'>,level,0
3808166497,<type 'str'>,name,Akshara
3808166497,<type 'unicode'>,name:kn,ಅಕ್ಷರ
3808166498,<type 'str'>,amenity,restaurant
3808166498,<type 'str'>,cuisine,chinese
3808166498,<type 'str'>,level,0
3808166498,<type 'str'>,name,Stir Fry
3808169526,<type 'str'>,amenity,ice_cream
3808169526,<type 'str'>,level,0
3808169526,<type 'str'>,name,Coener House
3808171447,<type 'str'>,amenity,restaurant
3808171447,<type 'str'>,cuisine,chinese
3808171447,<type 'str'>,level,1
3808171447,<type 'str'>,name,Green Onion
3808171448,<type 'str'>,amenity,bar;pub;restaurant
3808171448,<type 'str'>,level,0
3808171448,<type 'str'>,name,Narthaki
3808171449,<type 'str'>,amenity,bar;pub;restaurant
3808171449,<type 'str'>,level,1
3808171449,<type 'str'>,name,Mehendi
3808171449,<type 'unicode'>,name:kn,ಮೆಹೆಂದಿ
3808171450,<type 'str'>,amenity,restaurant
3808171450,<type 'str'>,cuisine,south_indian
3808171450,<type 'str'>,level,0
3808171450,<type 'str'>,name,Udupi  Deluxe
3808171450,<type 'unicode'>,name:kn,ಉಡುಪಿ ಡೀಲಕ್ಸ್
3808172768,<type 'str'>,amenity,toilets
3808172768,<type 'str'>,level,0
3808173002,<type 'str'>,amenity,motorcycle_parking
3808173002,<type 'str'>,level,0
3808173002,<type 'str'>,name,Motorcycle Parking
3808180480,<type 'str'>,amenity,parking
3808180480,<type 'str'>,fee,yes
3808180480,<type 'str'>,level,-1
3808180480,<type 'str'>,name,Pay and Park
3808180480,<type 'str'>,operator,BBMP
3808180480,<type 'str'>,parking,underground
3808180480,<type 'str'>,supervised,yes
3808184782,<type 'str'>,barrier,gate
3808184783,<type 'str'>,barrier,gate
3808184784,<type 'str'>,amenity,parking
3808184784,<type 'str'>,fee,yes
3808184784,<type 'str'>,name,Visitors Car Parking
3808184784,<type 'str'>,parking,surface
3808186286,<type 'str'>,amenity,bank
3808186286,<type 'str'>,level,"0,1"
3808186286,<type 'str'>,name,DCB Bank
3808187588,<type 'str'>,level,11
3808187588,<type 'str'>,name,CARE
3808187588,<type 'str'>,office,financial
3808192426,<type 'str'>,level,4
3808192426,<type 'str'>,name,Fraunhofer
3808192426,<type 'str'>,office,company
3808195571,<type 'str'>,level,6
3808195571,<type 'str'>,name,Walt Disney
3808195571,<type 'str'>,office,company
3808203218,<type 'str'>,amenity,cafe
3808203218,<type 'str'>,level,1
3808203218,<type 'str'>,name,Art of Delight
3808206692,<type 'str'>,amenity,bank
3808206692,<type 'str'>,level,3
3808206692,<type 'str'>,name,State Bank of India
3808206692,<type 'unicode'>,name:kn,ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್
3808206954,<type 'str'>,level,2
3808206954,<type 'str'>,name,Thorogood Associates India Pvt. Ltd.
3808206954,<type 'str'>,office,company
3808206955,<type 'str'>,level,"3,5"
3808206955,<type 'str'>,name,Verint Systems India
3808206955,<type 'str'>,office,it
3808232508,<type 'str'>,highway,traffic_signals
3808503389,<type 'str'>,name,Home Art Studio
3808503389,<type 'str'>,shop,furniture
3808538485,<type 'str'>,amenity,bank
3808538485,<type 'str'>,name,Kotak
3808553979,<type 'str'>,amenity,bank
3808553979,<type 'str'>,name,Canara Bank
3808553979,<type 'unicode'>,name:kn,ಕೆನರಾ ಬ್ಯಾಂಕ್
3808553980,<type 'str'>,amenity,atm
3808553980,<type 'str'>,name,Canara Bank
3808553980,<type 'unicode'>,name:kn,ಕೆನರಾ ಬ್ಯಾಂಕ್
3808553981,<type 'str'>,level,"3,6"
3808553981,<type 'str'>,name,Infinera
3808553981,<type 'str'>,office,it
3808553982,<type 'str'>,level,"-1,0,3"
3808553982,<type 'str'>,name,Nokia Siemens
3808553982,<type 'str'>,office,it
3808553983,<type 'str'>,level,1
3808553983,<type 'str'>,name,Aconex
3808553983,<type 'str'>,office,it
3808553984,<type 'str'>,amenity,bank
3808553984,<type 'str'>,level,0
3808553984,<type 'str'>,name,HDFC Bank
3808554658,<type 'str'>,level,2
3808554658,<type 'str'>,name,HDFC Ergo
3808554658,<type 'str'>,office,insurance
3808555030,<type 'str'>,level,5
3808555030,<type 'str'>,name,Apollo Tyres Ltd
3808555030,<type 'str'>,office,company
3808555870,<type 'str'>,level,5
3808555870,<type 'str'>,name,Ausy Technologies
3808555870,<type 'str'>,office,it
3808556282,<type 'str'>,level,"1,2,3,4,5,6,7,8,9,10,11"
3808556282,<type 'str'>,name,Nokia Siemens
3808556282,<type 'str'>,office,it
3808559133,<type 'str'>,level,12
3808559133,<type 'str'>,name,ACS
3808559133,<type 'str'>,office,company
3808561002,<type 'str'>,level,1
3808561002,<type 'str'>,name,Srei Equipment Finance Pvt Ltd
3808561002,<type 'str'>,office,financial
3808565777,<type 'str'>,amenity,bank
3808565777,<type 'str'>,level,"0,2,3,"
3808565777,<type 'str'>,name,Deutsche Bank
3808565778,<type 'str'>,amenity,bank
3808565778,<type 'str'>,level,"0,6"
3808565778,<type 'str'>,name,Standard Chartered Bank
3808573609,<type 'str'>,level,3
3808573609,<type 'str'>,name,Rashtriya Ispat Nigam Ltd.
3808573609,<type 'str'>,office,company
3808573610,<type 'str'>,amenity,bank
3808573610,<type 'str'>,level,5
3808573610,<type 'str'>,name,Kotak Mahindra Bank Ltd
3808573610,<type 'unicode'>,name:kn,ಕೋಟಕ್ ಮಹಿಂದ್ರ ಬ್ಯಾಂಕ್
3808573611,<type 'str'>,level,12
3808573611,<type 'str'>,name,Ministry of Corporate Affairs
3808573611,<type 'str'>,office,government
3808575574,<type 'str'>,level,7
3808575574,<type 'str'>,name,MN Dastur (P) Ltd
3808575574,<type 'str'>,office,company
3808578261,<type 'str'>,level,4
3808578261,<type 'str'>,name,The Institution of Engineering and Technology;IET
3808578261,<type 'str'>,office,association
3808585050,<type 'str'>,level,11
3808585050,<type 'str'>,name,Saklaspur Organics Ltd.
3808585050,<type 'str'>,office,company
3808585051,<type 'str'>,amenity,coworking_space
3808585051,<type 'str'>,level,9
3808585051,<type 'str'>,name,Regus Business Centre
3808585051,<type 'str'>,office,yes
3808589488,<type 'str'>,amenity,coworking_space
3808589488,<type 'str'>,level,10
3808589488,<type 'str'>,name,Quest Offices
3808589488,<type 'str'>,office,yes
3808590529,<type 'str'>,amenity,coworking_space
3808590529,<type 'str'>,level,10
3808590529,<type 'str'>,name,Muzammil Business Centre
3808590529,<type 'str'>,office,yes
3808603073,<type 'str'>,level,11
3808603073,<type 'str'>,name,Dorma India Pvt Ltd.
3808603073,<type 'str'>,office,company
3808605605,<type 'str'>,level,5
3808605605,<type 'str'>,name,Mresult Services Pvt Ltd
3808605605,<type 'str'>,office,company
3808608209,<type 'str'>,level,11
3808608209,<type 'str'>,name,Export Credit Guarantee Corporation of India Limited
3808608209,<type 'str'>,office,financial
3808614235,<type 'str'>,level,2
3808614235,<type 'str'>,name,Webb's Sales & Services (P) Ltd.
3808614235,<type 'str'>,office,company
3808614236,<type 'str'>,amenity,bank
3808614236,<type 'str'>,level,"0,2,3"
3808614236,<type 'str'>,name,Standard Chartered Bank
3808614237,<type 'str'>,amenity,coworking_space
3808614237,<type 'str'>,level,9
3808614237,<type 'str'>,name,Regus Business Centre
3808614237,<type 'str'>,office,yes
3808615267,<type 'str'>,amenity,coworking_space
3808615267,<type 'str'>,level,10
3808615267,<type 'str'>,name,Quest Offices
3808615267,<type 'str'>,office,yes
3808615268,<type 'str'>,amenity,coworking_space
3808615268,<type 'str'>,level,10
3808615268,<type 'str'>,name,Muzammil Business Centre
3808615268,<type 'str'>,office,yes
3808615269,<type 'str'>,level,6
3808615269,<type 'str'>,name,JSW Steel Ltd
3808615269,<type 'str'>,office,company
3808615938,<type 'str'>,amenity,bank
3808615938,<type 'str'>,level,1
3808615938,<type 'str'>,name,Punjab National Bank Zonal Office
3808617597,<type 'str'>,level,6
3808617597,<type 'str'>,name,IDFC Mutual Fund
3808617597,<type 'str'>,office,financial
3808617598,<type 'str'>,amenity,bank
3808617598,<type 'str'>,level,4
3808617598,<type 'str'>,name,Indian Bank Circle Office
3808625895,<type 'str'>,level,12
3808625895,<type 'str'>,name,Ministry of Corporate Affairs
3808625895,<type 'str'>,office,government
3808625896,<type 'str'>,level,11
3808625896,<type 'str'>,name,Export Credit Guarantee Corporation of India Limited
3808625896,<type 'str'>,office,financial
3808625897,<type 'str'>,level,11
3808625897,<type 'str'>,name,Makeprofit Learning Centre
3808625897,<type 'str'>,office,educational_institution
3808634621,<type 'str'>,level,5
3808634621,<type 'str'>,name,Regali(x) India Pvt Ltd
3808634621,<type 'str'>,office,company
3810662311,<type 'str'>,name,India Cements Capital Limited
3810662311,<type 'str'>,shop,travel_agency
3812492578,<type 'str'>,amenity,restaurant
3812492578,<type 'str'>,cuisine,indian
3812492578,<type 'str'>,name,Chatori Gali
3812492578,<type 'str'>,source,GPS
3813718642,<type 'str'>,building,office
3813718642,<type 'str'>,name,Foundation for Agrarian Studies
3813718643,<type 'str'>,name,Shri Sai Designer Boutique
3813718643,<type 'str'>,shop,tailor
3814789634,<type 'str'>,access,no
3814789634,<type 'str'>,barrier,block
3814789634,<type 'str'>,name,Traffic Police Block
